;ESTACAO;DATA (YYYY-MM-DD);rain_max;rad_max;temp_avg;temp_max;temp_min;hum_max;hum_min;wind_max;wind_avg
2579029;A652;2022-01-11;10.8;2439.8;23.65833333333333;27.2;22.2;96.0;85.0;4.7;1.6291666666666669
2579030;A652;2022-01-12;0.2;3003.2;24.59166666666667;27.1;23.2;96.0;81.0;8.3;1.7666666666666666
2579031;A652;2022-01-13;0.0;4035.1;26.04583333333333;31.1;23.8;93.0;71.0;5.8;1.9791666666666667
2579032;A652;2022-01-14;0.0;3916.9;27.366666666666664;32.0;24.3;91.0;66.0;5.8;2.1708333333333334
2579033;A652;2022-01-15;0.0;1929.7;26.1875;29.4;24.6;93.0;75.0;5.7;2.245833333333333
2579034;A652;2022-01-16;5.4;3315.3;25.479166666666668;28.7;22.8;93.0;75.0;9.6;2.5416666666666665
2579035;A652;2022-01-17;0.2;3899.3;25.9875;29.8;22.6;91.0;70.0;8.0;2.3666666666666667
2579036;A652;2022-01-18;0.0;3930.0;26.3;30.0;23.7;91.0;66.0;9.2;2.058333333333333
2579037;A652;2022-01-19;0.0;3864.3;24.995833333333334;29.4;22.1;94.0;66.0;5.9;1.85
2579038;A652;2022-01-20;0.0;3852.6;24.941666666666663;30.1;22.1;93.0;70.0;6.6;1.95
2579039;A652;2022-01-21;0.0;3809.8;25.65833333333333;30.7;22.6;94.0;67.0;8.1;2.254166666666667
2579040;A652;2022-01-22;0.0;3940.3;24.6125;30.1;22.0;93.0;68.0;9.4;2.5458333333333334
2579041;A652;2022-01-23;0.0;3921.4;24.229166666666668;28.0;21.4;94.0;66.0;10.7;2.4375
2579042;A652;2022-01-24;0.0;3887.4;24.7125;28.6;21.8;90.0;63.0;10.7;2.558333333333333
2579043;A652;2022-01-25;0.0;3892.9;24.33333333333333;27.8;21.4;87.0;62.0;11.1;2.6750000000000003
2579044;A652;2022-01-26;0.0;3822.2;24.604166666666668;29.2;20.6;92.0;64.0;9.4;2.4541666666666666
2579045;A652;2022-01-27;0.0;3791.3;29.866666666666664;36.8;24.9;72.0;30.0;13.9;1.8041666666666665
2579046;A652;2022-01-28;0.4;3972.5;24.52083333333333;30.6;21.7;92.0;51.0;10.8;2.458333333333333
2579047;A652;2022-01-29;4.6;3108.8;24.204166666666666;27.1;22.8;95.0;81.0;6.8;1.7708333333333333
2579048;A652;2022-01-30;8.2;1558.8;23.816666666666663;26.4;21.7;96.0;77.0;11.8;1.8708333333333331
2579049;A652;2022-01-31;6.2;1654.8;24.5375;27.5;22.6;93.0;74.0;9.5;1.9916666666666665
2579050;A652;2022-02-01;0.6;3664.4;25.516666666666666;29.2;23.4;95.0;68.0;8.1;1.7708333333333333
2579051;A652;2022-02-02;4.4;3692.4;25.04583333333333;28.3;23.3;93.0;79.0;5.8;1.425
2579052;A652;2022-02-03;3.6;3359.7;25.758333333333336;30.7;23.4;95.0;72.0;11.2;2.7916666666666665
2579053;A652;2022-02-04;0.0;3239.9;25.25;28.4;23.6;94.0;77.0;7.4;2.1875
2579054;A652;2022-02-05;0.0;3717.9;26.941666666666663;30.6;23.1;95.0;64.0;6.9;1.8916666666666664
2579055;A652;2022-02-06;0.4;3773.3;27.22083333333333;29.7;25.1;88.0;63.0;7.2;1.6541666666666668
2579056;A652;2022-02-07;1.8;3238.6;26.379166666666663;30.9;23.6;94.0;69.0;8.5;1.875
2579057;A652;2022-02-08;2.0;1067.2;23.9;25.1;22.1;95.0;78.0;17.8;2.5541666666666667
2579058;A652;2022-02-09;4.2;2401.9;22.83333333333333;26.8;21.0;93.0;61.0;7.9;1.8375
2579059;A652;2022-02-10;0.8;2943.2;23.183333333333334;27.8;20.8;94.0;70.0;6.7;2.0708333333333333
2579060;A652;2022-02-11;0.4;2061.4;23.683333333333334;26.3;21.0;94.0;75.0;9.7;1.5833333333333333
2579061;A652;2022-02-12;0.2;3926.6;24.84583333333333;28.4;23.1;87.0;70.0;6.4;1.5166666666666666
2579062;A652;2022-02-13;0.0;3812.7;25.55;30.7;22.6;90.0;60.0;7.2;2.220833333333333
2579063;A652;2022-02-14;0.0;3305.8;26.27083333333333;31.8;23.8;93.0;67.0;5.9;1.4791666666666667
2579064;A652;2022-02-15;0.0;3738.3;25.7125;27.6;24.2;93.0;78.0;10.0;2.629166666666667
2579065;A652;2022-02-16;0.0;2982.8;25.683333333333334;30.0;23.8;90.0;66.0;5.0;2.129166666666667
2579066;A652;2022-02-17;0.6;3779.8;25.870833333333334;31.2;22.3;92.0;60.0;12.0;3.033333333333333
2579067;A652;2022-02-18;9.6;1910.3;23.829166666666666;26.4;23.0;94.0;86.0;7.9;2.0625
2579068;A652;2022-02-19;1.2;3615.5;24.59166666666667;29.3;22.6;95.0;70.0;5.1;1.65
2579069;A652;2022-02-20;0.2;3425.4;25.204166666666666;28.7;23.3;92.0;71.0;7.3;2.125
2579070;A652;2022-02-21;4.4;3813.8;26.229166666666668;31.9;23.8;94.0;63.0;11.4;1.5416666666666667
2579071;A652;2022-02-22;0.0;3778.0;26.27916666666667;30.5;23.7;91.0;62.0;6.5;1.3666666666666665
2579072;A652;2022-02-23;0.0;3558.4;26.391666666666666;30.9;23.8;93.0;69.0;5.4;1.4958333333333331
2579073;A652;2022-02-24;0.0;3510.8;26.27083333333333;29.1;24.3;90.0;70.0;5.5;1.8666666666666665
2579074;A652;2022-02-25;0.0;3710.6;27.104166666666668;32.4;24.6;88.0;58.0;7.8;2.408333333333333
2579075;A652;2022-02-26;0.0;3567.5;26.575;31.9;24.1;89.0;61.0;7.8;2.7458333333333336
2579076;A652;2022-02-27;0.0;3723.0;26.308333333333334;31.7;24.1;93.0;62.0;8.5;2.6791666666666667
2579077;A652;2022-02-28;0.0;3749.6;25.5375;29.2;23.3;92.0;65.0;9.5;2.2375000000000003
2579078;A652;2022-03-01;0.0;3733.4;27.2375;33.8;24.0;86.0;39.0;7.8;1.9125
2579079;A652;2022-03-02;0.0;3683.9;26.141666666666666;30.4;23.0;83.0;56.0;12.0;2.5125
2579080;A652;2022-03-03;0.0;3677.5;25.025;29.4;21.4;93.0;63.0;5.8;1.4666666666666668
2579081;A652;2022-03-04;0.0;3276.4;24.4875;29.1;21.6;95.0;64.0;6.7;1.575
2579082;A652;2022-03-05;0.0;3561.8;25.59166666666667;31.0;22.6;94.0;63.0;7.7;1.7791666666666668
2579083;A652;2022-03-06;0.0;3671.2;26.0375;29.7;23.2;86.0;57.0;9.0;2.2041666666666666
2579084;A652;2022-03-07;0.0;3693.2;26.129166666666663;29.1;23.3;84.0;59.0;10.1;2.404166666666667
2579085;A652;2022-03-08;0.0;3669.0;25.829166666666666;31.8;22.4;84.0;46.0;6.9;2.0458333333333334
2579086;A652;2022-03-09;0.0;3597.1;24.820833333333336;30.4;21.9;85.0;55.0;10.0;1.675
2579087;A652;2022-03-10;0.0;3587.9;24.754166666666663;28.6;21.4;91.0;63.0;9.9;2.2625
2579088;A652;2022-03-11;0.0;3490.3;26.1875;29.1;22.3;86.0;60.0;6.5;2.0625
2579089;A652;2022-03-12;0.0;3294.4;26.1;28.4;23.9;84.0;63.0;14.5;2.0791666666666666
2579090;A652;2022-03-13;0.0;3421.8;25.4875;28.9;22.8;95.0;69.0;8.8;1.6583333333333332
2579091;A652;2022-03-14;0.0;3423.1;26.55;32.1;24.2;94.0;62.0;9.0;2.020833333333333
2579092;A652;2022-03-15;0.0;3095.4;27.04583333333333;32.9;24.4;90.0;60.0;9.3;1.9958333333333331
2579093;A652;2022-03-16;0.0;3439.3;27.379166666666663;33.5;24.9;92.0;58.0;5.7;2.0375
2579094;A652;2022-03-17;0.0;3454.5;27.59166666666667;32.8;25.3;83.0;58.0;8.4;1.8291666666666664
2579095;A652;2022-03-18;0.0;3490.1;27.995833333333334;35.2;25.2;82.0;38.0;7.2;2.216666666666667
2579096;A652;2022-03-19;0.0;3030.8;28.325000000000003;35.2;25.1;90.0;37.0;9.8;1.9625
2579097;A652;2022-03-20;0.0;3425.6;26.54583333333333;28.6;24.6;92.0;72.0;20.0;4.083333333333333
2579098;A652;2022-03-21;2.6;1966.4;23.975;27.1;21.9;95.0;56.0;16.8;6.954166666666667
2579099;A652;2022-03-22;0.0;2840.2;24.2625;30.1;22.6;78.0;55.0;10.9;3.583333333333333
2579100;A652;2022-03-23;0.0;3418.1;25.54583333333333;32.4;22.5;76.0;45.0;13.4;4.1375
2579101;A652;2022-03-24;0.0;3367.3;26.058333333333334;32.0;23.1;85.0;45.0;9.6;2.4833333333333334
2579102;A652;2022-03-25;0.0;3330.6;27.675;34.1;24.8;86.0;39.0;7.6;2.2916666666666665
2579103;A652;2022-03-26;0.0;3249.0;26.570833333333336;33.5;23.9;89.0;49.0;5.5;1.5625
2579104;A652;2022-03-27;0.0;2815.9;26.14583333333333;29.5;24.2;91.0;66.0;6.5;1.6125
2579105;A652;2022-03-28;0.0;3242.5;25.64583333333333;30.1;23.3;91.0;58.0;8.0;1.875
2579106;A652;2022-03-29;0.0;3121.3;25.45833333333333;29.5;24.2;94.0;71.0;7.0;1.4625
2579107;A652;2022-03-30;0.0;3255.6;26.54583333333333;32.2;23.9;93.0;60.0;6.6;1.7583333333333335
2579108;A652;2022-03-31;2.0;3253.1;25.9125;29.0;22.3;88.0;64.0;24.3;2.504166666666667
2579109;A652;2022-04-01;60.4;756.4;23.025;25.3;21.4;96.0;83.0;16.3;4.25
2579110;A652;2022-04-02;3.8;1670.2;23.641666666666666;27.4;22.6;96.0;90.0;17.2;6.316666666666666
2579111;A652;2022-04-03;0.0;2937.4;24.558333333333334;28.3;23.1;94.0;73.0;6.7;1.7333333333333334
2579112;A652;2022-04-04;0.0;3252.7;25.5;29.9;23.3;91.0;59.0;7.9;1.7916666666666667
2579113;A652;2022-04-05;0.0;3221.6;25.09166666666667;26.9;24.1;94.0;72.0;10.7;2.7541666666666664
2579114;A652;2022-04-06;3.6;2206.8;24.504166666666663;25.9;23.2;95.0;82.0;8.3;2.6916666666666664
2579115;A652;2022-04-07;0.0;2018.3;24.3;26.5;22.9;90.0;69.0;7.9;2.058333333333333
2579116;A652;2022-04-08;0.0;3141.6;25.275;30.2;22.7;89.0;64.0;8.2;2.6166666666666667
2579117;A652;2022-04-09;11.6;3083.6;25.3875;29.5;22.5;93.0;67.0;10.7;2.1666666666666665
2579118;A652;2022-04-10;0.0;2908.9;25.479166666666668;30.0;23.8;94.0;72.0;8.0;2.4125
2579119;A652;2022-04-11;0.0;3188.7;25.67083333333333;30.2;23.0;86.0;64.0;9.4;3.0125
2579120;A652;2022-04-12;0.0;3015.2;25.7125;30.4;23.4;90.0;64.0;7.0;2.308333333333333
2579121;A652;2022-04-13;0.0;2926.3;25.945833333333336;28.8;24.3;90.0;75.0;9.5;1.7375
2579122;A652;2022-04-14;4.6;1431.1;24.383333333333336;26.6;21.9;93.0;80.0;18.0;2.6333333333333333
2579123;A652;2022-04-15;7.6;3106.4;22.725;24.6;20.3;94.0;49.0;18.0;5.154166666666667
2579124;A652;2022-04-16;1.2;3219.0;22.08333333333333;24.5;18.6;89.0;61.0;18.9;3.141666666666667
2579125;A652;2022-04-17;1.8;1789.1;22.0375;24.3;19.1;90.0;69.0;8.8;2.1958333333333333
2579126;A652;2022-04-18;0.0;2811.9;22.77916666666667;27.2;20.5;79.0;63.0;4.9;1.2625
2579127;A652;2022-04-19;0.0;3030.1;23.325;28.8;20.8;84.0;52.0;6.4;2.154166666666667
2579128;A652;2022-04-20;0.0;2617.9;23.22083333333333;25.7;21.5;84.0;74.0;7.0;1.5958333333333332
2579129;A652;2022-04-21;0.0;2874.7;23.429166666666664;25.7;21.2;81.0;62.0;5.8;1.3416666666666668
2579130;A652;2022-04-22;0.0;2867.2;24.09166666666667;27.4;22.0;88.0;68.0;4.4;1.45
2579131;A652;2022-04-23;0.0;2860.5;28.3375;35.8;23.6;88.0;25.0;16.8;2.4833333333333334
2579132;A652;2022-04-24;0.0;2912.4;25.1;27.2;23.6;82.0;65.0;10.2;2.829166666666667
2579133;A652;2022-04-25;0.0;2952.7;24.691666666666663;28.1;23.6;82.0;64.0;11.5;4.6375
2579134;A652;2022-04-26;0.0;2934.2;24.854166666666668;29.6;22.7;90.0;62.0;9.4;2.145833333333333
2579135;A652;2022-04-27;0.0;2798.9;25.308333333333334;29.4;23.3;93.0;65.0;7.0;1.4708333333333332
2579136;A652;2022-04-28;0.0;2881.6;26.575;29.7;23.7;86.0;59.0;6.8;1.8208333333333333
2579137;A652;2022-04-29;0.0;2853.3;25.854166666666668;27.6;24.2;92.0;64.0;15.0;2.779166666666667
2579138;A652;2022-04-30;1.4;759.0;23.97083333333333;25.3;22.3;94.0;83.0;14.3;5.566666666666666
2579139;A652;2022-05-01;0.0;2829.0;24.229166666666668;28.2;22.2;88.0;63.0;6.4;1.8958333333333333
2579140;A652;2022-05-02;0.0;2233.6;25.691666666666663;28.7;23.7;90.0;65.0;6.2;1.5791666666666666
2579141;A652;2022-05-03;0.0;2579.1;26.0;30.0;23.6;91.0;67.0;6.5;1.7625
2579142;A652;2022-05-04;4.6;2714.5;26.60833333333333;33.9;22.7;94.0;37.0;10.2;2.0708333333333333
2579143;A652;2022-05-05;17.4;2845.5;23.975;26.1;22.6;94.0;58.0;13.6;3.2125
2579144;A652;2022-05-06;0.0;2692.7;23.27916666666667;24.9;22.1;83.0;61.0;13.2;4.629166666666666
2579145;A652;2022-05-07;0.4;1845.2;22.191666666666663;25.0;20.7;84.0;69.0;7.6;1.9291666666666665
2579146;A652;2022-05-08;8.2;2250.5;22.1;25.3;20.2;92.0;73.0;8.1;2.275
2579147;A652;2022-05-09;0.0;2798.3;22.541666666666668;26.8;20.2;80.0;57.0;5.7;1.8833333333333333
2579148;A652;2022-05-10;0.0;2669.1;22.52083333333333;27.1;19.9;78.0;60.0;8.2;2.2375000000000003
2579149;A652;2022-05-11;0.0;2503.5;23.7;28.8;20.9;87.0;55.0;7.5;1.7125
2579150;A652;2022-05-12;12.6;1051.8;23.2125;25.9;20.9;93.0;66.0;11.7;3.220833333333333
2579151;A652;2022-05-13;0.0;1983.0;22.925;24.9;21.4;76.0;63.0;6.8;1.9
2579152;A652;2022-05-14;10.6;2607.6;22.979166666666668;26.7;21.0;92.0;66.0;9.3;2.7
2579153;A652;2022-05-15;0.0;1659.9;22.67083333333333;27.5;20.7;84.0;49.0;9.3;2.3916666666666666
2579154;A652;2022-05-16;4.0;1330.7;23.90416666666667;27.7;20.7;92.0;48.0;9.9;2.3000000000000003
2579155;A652;2022-05-17;0.8;1689.8;21.48333333333333;23.8;19.9;91.0;72.0;11.7;2.4458333333333333
2579156;A652;2022-05-18;0.0;2739.5;20.275;23.5;17.5;78.0;24.0;13.1;2.4375
2579157;A652;2022-05-19;0.8;2423.6;19.625;21.7;17.3;86.0;35.0;20.1;5.2
2579158;A652;2022-05-20;1.4;2202.1;19.54583333333333;21.4;17.1;85.0;69.0;19.9;4.841666666666667
2579159;A652;2022-05-21;0.0;2540.6;19.8875;23.9;17.7;83.0;62.0;6.4;2.0541666666666667
2579160;A652;2022-05-22;0.0;2618.6;20.925;24.7;18.0;87.0;62.0;9.3;2.2416666666666667
2579161;A652;2022-05-23;0.0;2614.9;21.42083333333333;25.7;18.8;85.0;62.0;9.0;2.0625
2579162;A652;2022-05-24;0.0;2529.4;22.229166666666668;25.7;19.3;82.0;54.0;9.0;2.125
2579163;A652;2022-05-25;0.0;2559.5;22.9125;27.6;20.4;75.0;57.0;8.9;2.0875
2579164;A652;2022-05-26;0.0;1931.0;22.46666666666667;25.4;20.4;83.0;60.0;6.3;1.480952380952381
2579165;A652;2022-05-27;0.0;2202.7;22.84166666666667;25.7;20.1;83.0;62.0;4.8;1.3541666666666667
2579166;A652;2022-05-28;0.0;2350.9;23.84583333333333;28.7;20.9;79.0;37.0;5.8;1.3375
2579167;A652;2022-05-29;0.0;2570.0;24.84583333333333;28.4;21.1;74.0;34.0;8.8;2.4166666666666665
2579168;A652;2022-05-30;0.0;2564.1;25.625;28.7;22.7;86.0;31.0;18.2;2.0791666666666666
2579169;A652;2022-05-31;0.0;1617.8;22.97083333333333;24.5;22.2;92.0;79.0;7.1;1.85
2579170;A652;2022-06-01;0.0;2063.2;23.025;25.4;21.6;93.0;78.0;5.0;1.3125
2579171;A652;2022-06-02;0.0;1446.8;22.525;24.8;21.6;94.0;83.0;19.4;2.783333333333333
2579172;A652;2022-06-03;4.4;1005.6;21.0875;22.4;19.4;94.0;76.0;11.6;3.225
2579173;A652;2022-06-04;2.2;738.0;19.1;20.5;18.1;94.0;73.0;9.6;2.6333333333333333
2579174;A652;2022-06-05;0.4;2478.1;19.883333333333333;22.7;17.5;88.0;66.0;10.1;2.783333333333333
2579175;A652;2022-06-06;0.0;2513.1;20.416666666666668;24.0;17.4;82.0;51.0;7.5;2.0458333333333334
2579176;A652;2022-06-07;0.0;2478.9;22.829166666666666;25.6;20.9;90.0;58.0;8.9;1.6958333333333335
2579177;A652;2022-06-08;0.0;2230.3;22.05;24.6;20.8;91.0;76.0;10.9;2.033333333333333
2579178;A652;2022-06-09;0.0;1080.4;21.975;23.8;21.0;91.0;79.0;7.0;1.5083333333333335
2579179;A652;2022-06-10;2.0;775.8;22.3375;27.6;19.1;92.0;48.0;15.5;2.9166666666666665
2579180;A652;2022-06-11;1.8;870.4;19.429166666666667;21.4;17.7;95.0;81.0;14.8;3.0500000000000003
2579181;A652;2022-06-12;1.4;1401.9;18.945833333333333;21.3;17.5;95.0;69.0;12.6;3.1875
2579182;A652;2022-06-13;0.0;2354.6;19.725;21.8;17.7;75.0;54.0;14.3;5.004166666666666
2579183;A652;2022-06-14;5.0;1338.9;19.054166666666667;21.1;17.6;94.0;72.0;13.1;2.6
2579184;A652;2022-06-15;0.0;1949.6;19.691666666666663;22.9;17.6;79.0;58.0;7.5;1.6625
2579185;A652;2022-06-16;0.0;2438.8;19.766666666666666;24.2;17.4;82.0;53.0;5.0;1.5304347826086957
2579186;A652;2022-06-17;0.0;2478.4;20.679166666666667;24.9;17.7;85.0;52.0;7.8;2.1565217391304348
2579187;A652;2022-06-18;4.4;1485.0;22.225;26.5;19.4;94.0;48.0;14.0;2.4625
2579188;A652;2022-06-19;3.8;527.5;19.329166666666666;20.8;17.8;95.0;81.0;8.8;2.4541666666666666
2579189;A652;2022-06-20;0.0;2304.5;20.28333333333333;24.0;17.9;88.0;70.0;7.2;1.5041666666666669
2579190;A652;2022-06-21;0.0;2350.9;21.45;23.8;19.3;91.0;71.0;6.6;1.3136363636363635
2579191;A652;2022-06-22;0.0;2383.7;23.175;27.4;20.4;89.0;41.0;6.0;1.4909090909090907
2579192;A652;2022-06-23;0.0;2394.1;23.46666666666667;27.9;20.5;81.0;47.0;5.5;1.2478260869565216
2579193;A652;2022-06-24;0.0;2388.5;22.53333333333333;26.4;20.1;91.0;51.0;9.6;1.575
2579194;A652;2022-06-25;0.0;2281.8;20.495833333333334;22.9;18.7;92.0;75.0;13.3;3.0625
2579195;A652;2022-06-26;2.0;1127.5;20.1125;21.6;18.4;94.0;68.0;16.0;4.883333333333334
2579196;A652;2022-06-27;2.0;1564.8;18.65833333333333;21.7;16.7;89.0;62.0;9.9;1.9166666666666667
2579197;A652;2022-06-28;0.0;2391.0;19.72083333333333;22.8;17.0;76.0;61.0;6.4;1.943478260869565
2579198;A652;2022-06-29;0.0;2337.7;23.5;30.2;19.6;73.0;36.0;6.2;1.55
2579199;A652;2022-06-30;0.0;1473.9;21.008333333333333;26.1;18.9;88.0;49.0;15.1;3.079166666666667
2579200;A652;2022-07-01;0.0;2064.2;20.304166666666667;23.4;18.5;86.0;69.0;10.2;2.433333333333333
2579201;A652;2022-07-02;0.4;2426.0;21.45;25.2;18.8;85.0;61.0;8.4;1.5739130434782609
2579202;A652;2022-07-03;0.0;2432.1;23.29583333333333;26.8;20.6;78.0;51.0;4.5;1.1625
2579203;A652;2022-07-04;0.0;2443.6;22.4375;24.6;19.9;80.0;63.0;4.9;1.2583333333333333
2579204;A652;2022-07-05;0.0;2467.3;23.429166666666664;27.5;20.6;76.0;40.0;6.4;1.7083333333333333
2579205;A652;2022-07-06;0.0;2486.4;23.183333333333334;28.0;20.4;76.0;33.0;5.7;1.6083333333333334
2579206;A652;2022-07-07;0.0;2514.9;23.8;28.9;21.3;82.0;30.0;9.3;1.675
2579207;A652;2022-07-08;0.0;2418.7;23.025;27.1;20.6;82.0;41.0;4.7;1.0708333333333333
2579208;A652;2022-07-09;0.0;2423.7;21.575;23.7;19.9;88.0;48.0;6.2;1.55
2579209;A652;2022-07-10;0.0;2442.9;22.429166666666664;26.2;20.3;89.0;59.0;10.7;2.1083333333333334
2579210;A652;2022-07-11;0.0;2532.0;22.995833333333334;26.7;20.7;82.0;40.0;8.1;2.1333333333333333
2579211;A652;2022-07-12;0.0;2423.6;26.1125;31.7;21.4;81.0;25.0;10.5;1.9666666666666668
2579212;A652;2022-07-13;0.0;1263.3;22.52916666666667;27.2;21.1;90.0;37.0;15.5;3.983333333333333
2579213;A652;2022-07-14;12.2;1973.5;21.695833333333336;24.2;20.3;95.0;84.0;9.8;3.075
2579214;A652;2022-07-15;0.0;2494.1;23.0875;26.8;21.0;85.0;53.0;7.4;1.7958333333333334
2579215;A652;2022-07-16;0.0;2216.3;25.10833333333333;29.8;22.7;73.0;42.0;8.4;1.9666666666666668
2579216;A652;2022-07-17;0.0;2465.8;26.0625;30.9;22.5;88.0;31.0;18.0;2.341666666666667
2579217;A652;2022-07-18;0.2;1844.7;21.854166666666668;24.6;20.7;93.0;77.0;16.6;2.720833333333333
2579218;A652;2022-07-19;0.0;2486.8;22.195833333333336;27.5;20.8;93.0;48.0;10.6;1.5625
2579219;A652;2022-07-20;0.2;1521.5;21.954166666666666;24.3;20.9;92.0;76.0;6.2;1.4333333333333331
2579220;A652;2022-07-21;0.0;2556.9;21.79583333333333;25.6;20.1;91.0;63.0;10.2;2.983333333333333
2579221;A652;2022-07-22;0.0;2484.1;21.84166666666667;25.5;19.6;89.0;48.0;6.4;1.3583333333333334
2579222;A652;2022-07-23;0.0;2541.9;22.366666666666664;26.0;20.1;89.0;51.0;5.1;1.2333333333333334
2579223;A652;2022-07-24;0.0;2617.7;22.71666666666667;26.0;20.6;74.0;49.0;6.5;1.3958333333333333
2579224;A652;2022-07-25;0.0;2579.4;22.0375;25.2;20.1;89.0;55.0;5.2;1.3130434782608695
2579225;A652;2022-07-26;0.0;2502.6;21.9;24.8;20.2;91.0;65.0;9.2;1.8291666666666664
2579226;A652;2022-07-27;0.0;2579.0;22.27083333333333;25.7;20.2;83.0;64.0;7.3;1.9833333333333332
2579227;A652;2022-07-28;0.0;2557.6;24.8625;30.9;20.3;75.0;27.0;9.1;1.9
2579228;A652;2022-07-29;4.4;2282.4;25.379166666666663;31.3;18.4;88.0;22.0;19.1;4.033333333333333
2579229;A652;2022-07-30;0.4;1624.8;20.04583333333333;23.3;18.8;80.0;47.0;10.9;3.9875
2579230;A652;2022-07-31;0.0;2061.3;20.125;23.3;18.3;69.0;49.0;7.4;2.0500000000000003
2579231;A652;2022-08-01;0.0;2620.5;20.95833333333333;24.0;18.4;87.0;55.0;7.5;1.8333333333333333
2579232;A652;2022-08-02;0.0;2504.3;21.916666666666668;25.1;20.3;90.0;68.0;9.5;2.1625
2579233;A652;2022-08-03;0.0;2613.3;21.766666666666666;25.6;20.2;79.0;64.0;5.7;1.9083333333333328
2579234;A652;2022-08-04;0.0;2600.6;23.39583333333333;29.5;19.7;79.0;41.0;6.3;2.1041666666666665
2579235;A652;2022-08-05;0.0;2620.8;27.516666666666666;35.6;21.1;80.0;18.0;18.2;3.670833333333333
2579236;A652;2022-08-06;2.2;962.3;20.48333333333333;22.0;19.0;88.0;70.0;9.3;2.725
2579237;A652;2022-08-07;0.0;1525.3;21.22083333333333;23.6;19.1;80.0;67.0;9.7;2.0791666666666666
2579238;A652;2022-08-08;0.2;512.7;21.933333333333334;23.7;21.1;91.0;61.0;11.0;1.6166666666666665
2579239;A652;2022-08-09;0.2;1530.3;21.83333333333333;24.9;20.4;90.0;70.0;7.1;2.2041666666666666
2579240;A652;2022-08-10;5.8;1000.8;21.254166666666663;26.8;20.1;94.0;51.0;16.0;2.4125
2579241;A652;2022-08-11;4.2;2568.2;19.941666666666663;22.5;17.9;91.0;28.0;26.0;7.229166666666667
2579242;A652;2022-08-12;1.6;2915.4;20.070833333333333;23.5;18.0;90.0;62.0;11.8;3.654166666666667
2579243;A652;2022-08-13;0.0;2892.6;20.34583333333333;24.6;17.8;78.0;51.0;12.4;2.9434782608695653
2579244;A652;2022-08-14;0.0;2951.5;21.1125;24.9;18.2;77.0;54.0;7.5;2.091666666666667
2579245;A652;2022-08-15;0.0;3001.7;22.425;27.8;19.0;72.0;26.0;9.2;2.0416666666666665
2579246;A652;2022-08-16;0.0;2878.4;26.90833333333333;33.3;21.3;68.0;20.0;10.3;2.029166666666667
2579247;A652;2022-08-17;0.0;2887.7;23.40833333333333;27.5;21.4;89.0;40.0;13.5;2.7375000000000003
2579248;A652;2022-08-18;0.0;2912.9;25.40416666666667;32.7;20.5;91.0;24.0;11.4;2.591666666666667
2579249;A652;2022-08-19;8.4;813.7;20.004166666666663;26.2;16.0;93.0;45.0;24.5;6.379166666666666
2579250;A652;2022-08-20;0.8;1253.7;17.2625;19.2;15.2;88.0;62.0;12.3;2.504166666666667
2579251;A652;2022-08-21;0.0;3172.5;18.216666666666665;22.0;16.5;74.0;53.0;10.6;2.408695652173913
2579252;A652;2022-08-22;0.0;2363.3;19.633333333333333;22.8;17.9;75.0;53.0;11.1;3.5041666666666664
2579253;A652;2022-08-23;0.0;2461.7;20.495833333333334;25.5;18.2;80.0;58.0;12.8;4.0375000000000005
2579254;A652;2022-08-24;2.2;1669.5;19.966666666666665;21.5;18.7;94.0;73.0;13.6;5.995833333333334
2579255;A652;2022-08-25;0.0;3059.4;21.129166666666663;25.4;18.6;89.0;62.0;10.7;2.8857142857142857
2579256;A652;2022-08-26;0.0;2856.8;22.495833333333334;26.0;20.8;81.0;61.0;6.7;1.5823529411764703
2579257;A652;2022-08-27;0.0;3016.6;22.65;27.0;20.1;92.0;60.0;6.6;2.026086956521739
2579258;A652;2022-08-28;0.0;3018.3;24.070833333333336;29.0;21.4;80.0;41.0;20.0;3.0681818181818183
2579259;A652;2022-08-29;1.2;1333.4;19.4375;21.7;15.8;89.0;60.0;16.7;5.470833333333334
2579260;A652;2022-08-30;1.2;2869.8;17.829166666666666;20.7;15.5;82.0;62.0;10.2;4.218181818181818
2579261;A652;2022-08-31;0.4;2884.6;18.6125;22.6;16.1;75.0;53.0;12.9;4.052380952380952
2579262;A652;2022-09-01;0.0;3235.4;19.675;24.7;16.4;72.0;42.0;12.7;3.540909090909091
2579263;A652;2022-09-02;0.0;3279.6;21.90833333333333;27.5;18.5;72.0;28.0;8.6;2.388888888888889
2579264;A652;2022-09-03;0.0;2995.4;21.625;23.8;19.6;88.0;50.0;17.7;3.3541666666666665
2579265;A652;2022-09-04;3.2;1179.1;18.229166666666668;21.0;15.9;94.0;74.0;11.7;3.3208333333333333
2579266;A652;2022-09-05;1.0;1836.4;19.0;22.8;16.3;90.0;62.0;8.4;2.047058823529412
2579267;A652;2022-09-06;0.0;3218.4;20.55;23.9;19.1;71.0;54.0;;
2579268;A652;2022-09-07;0.0;3178.2;20.620833333333334;26.2;17.7;72.0;49.0;9.1;2.8642857142857143
2579269;A652;2022-09-08;0.0;2989.8;23.0375;28.6;20.1;76.0;33.0;7.9;1.975
2579270;A652;2022-09-09;0.0;3035.9;25.829166666666666;33.9;21.9;78.0;20.0;9.2;1.8894736842105264
2579271;A652;2022-09-10;0.0;2978.4;26.729166666666668;36.1;21.5;87.0;16.0;20.0;3.9125
